data_year,offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,age_range_low_num,age_range_high_num
2021,152300535,134025398,0,104,NS,X,99,50,,
2021,152300534,134025397,1,28,25,M,10,50,25,00
2021,154075054,135605908,1,66,63,F,10,50,63,00
2021,159356150,140255697,1,23,20,M,10,50,20,
2021,154079982,135612860,0,104,NS,X,99,50,,
2021,154079981,135612859,0,104,NS,X,99,50,,
2021,155292348,136677229,1,31,28,M,10,50,28,
2021,156916279,138105092,1,57,54,M,10,50,54,
2021,155292346,136677228,1,43,40,F,10,50,40,
2021,155292347,136677228,2,46,43,M,10,50,43,
2021,159356153,140255700,1,60,57,M,10,50,57,
2021,162118254,142697849,0,104,NS,X,99,50,,
2021,156916282,138105095,1,66,63,M,10,50,63,
2021,159356155,140255702,0,104,NS,X,99,50,,
2021,168802221,148621482,1,103,00,F,10,20,,
2021,168802222,148621482,2,103,00,U,98,40,,
2021,168943903,148745384,0,104,NS,X,99,50,,
2021,157418781,138545478,1,26,23,M,10,50,23,
2021,168804108,148623158,1,29,26,M,10,50,26,
2021,168804109,148623158,2,34,31,F,10,50,31,
2021,156916277,138105090,1,60,57,M,10,50,57,
2021,159356151,140255698,1,41,38,F,10,50,38,
2021,157418784,138545481,1,20,17,M,10,50,17,
2021,168802220,148621481,1,103,00,F,10,50,,
2021,159356157,140255704,1,61,58,M,10,50,58,
2021,159356158,140255705,1,75,72,M,10,50,72,
2021,159356152,140255699,1,34,31,F,10,50,31,
2021,160176965,140983828,0,104,NS,X,99,50,,
2021,160176964,140983827,0,104,NS,X,99,50,,
2021,160176963,140983826,1,61,58,M,10,50,58,
2021,160176961,140983825,1,44,41,F,10,50,41,
2021,160176962,140983825,2,19,16,F,10,50,16,
2021,160176958,140983823,1,63,60,M,10,50,60,
2021,160176959,140983823,2,61,58,M,10,50,58,
2021,160176960,140983824,1,57,54,M,10,50,54,
2021,168802215,148621476,1,20,17,M,10,50,17,
2021,160176956,140983821,1,20,17,M,10,50,17,
2021,168802219,148621480,0,104,NS,X,99,50,,
2021,160176957,140983822,0,104,NS,X,99,50,,
2021,168802218,148621479,1,29,26,M,10,50,26,
2021,161676080,142306797,1,38,35,M,10,50,35,
2021,161676081,142306798,0,104,NS,X,99,50,,
2021,168802228,148621488,1,58,55,M,10,50,55,
2021,168802227,148621487,0,104,NS,X,99,50,,
2021,168802226,148621486,1,39,36,M,10,50,36,
2021,168802225,148621485,1,58,55,M,10,50,55,
2021,168802224,148621484,0,104,NS,X,99,50,,
2021,167669974,147616115,1,61,58,M,10,50,58,
2021,165743943,145907694,1,21,18,M,10,50,18,
2021,165743997,145907739,1,21,18,M,10,50,18,
2021,168802216,148621477,1,68,65,M,10,50,65,
2021,168802230,148621490,0,104,NS,X,99,50,,
2021,168802231,148621491,1,53,50,M,10,50,50,
2021,152030137,133786059,0,104,NS,X,99,50,,
2021,157394759,138525140,1,41,38,M,30,20,38,
2021,157394760,138525140,3,31,28,F,10,20,28,
2021,157394761,138525140,2,32,29,M,30,20,29,
2021,152025981,133781034,0,104,NS,X,99,50,,
2021,152030141,133786061,1,46,43,F,10,50,43,00
2021,152030142,133786062,0,104,NS,X,99,50,,
2021,153805758,135338242,1,17,14,F,10,50,14,00
2021,155068636,136481255,1,38,35,M,98,50,35,
2021,153810027,135334945,1,7,04,F,10,50,04,00
2021,155068637,136481256,0,104,NS,X,99,50,,
2021,157394799,138525174,0,104,NS,X,99,50,,
2021,155068638,136481257,1,32,29,F,30,50,29,
2021,157394763,138525142,1,58,55,M,10,50,55,
2021,157394764,138525142,2,24,21,M,10,50,21,
2021,157394800,138525175,1,31,28,M,10,50,28,
2021,163912778,144291017,1,33,30,M,30,50,30,
2021,158508031,139508090,1,33,30,M,30,50,30,
2021,163912779,144291018,0,104,NS,X,99,50,,
2021,157394802,138525177,1,23,20,M,30,50,20,
2021,157394803,138525178,1,29,26,M,10,50,26,
2021,157394804,138525178,2,21,18,F,10,50,18,
2021,158508032,139508091,1,37,34,M,10,50,34,
2021,160093994,140910920,0,104,NS,X,99,50,,
2021,158508033,139508092,0,104,NS,X,99,50,,
2021,158508034,139508093,0,104,NS,X,99,50,,
2021,158508035,139508094,1,26,23,M,10,50,23,
2021,158508036,139508094,2,21,18,F,30,50,18,
2021,161067628,141769178,1,30,27,M,10,50,27,
2021,160093996,140910922,1,24,21,F,30,50,21,
2021,160093997,140910923,1,26,23,M,10,50,23,
2021,160093998,140910923,2,24,21,F,30,50,21,
2021,161067629,141769179,1,47,44,M,10,50,44,
2021,161067630,141769180,0,104,NS,X,99,50,,
2021,162205767,142773536,1,28,25,F,10,50,25,
2021,161067632,141769182,1,44,41,M,10,50,41,
2021,168931793,148735412,0,104,NS,X,99,50,,
2021,161067633,141769183,1,33,30,M,30,50,30,
2021,162206547,142774200,1,42,39,M,20,50,39,
2021,162206548,142774201,1,40,37,M,10,50,37,
2021,162206549,142774202,1,42,39,M,10,50,39,
2021,162206550,142774202,2,21,18,M,10,50,18,
2021,168931798,148735416,1,43,40,M,10,50,40,
2021,170598964,150207815,1,36,33,M,10,50,33,
2021,163912780,144291019,1,50,47,M,10,50,45,50
2021,168931782,148735401,1,26,23,M,10,50,23,
2021,165498742,145691601,1,21,18,M,10,50,18,
2021,163912781,144291020,1,43,40,F,10,50,40,
2021,163912782,144291020,2,22,19,F,10,50,19,
2021,165498743,145691602,0,104,NS,X,99,50,,
2021,165498744,145691603,1,18,15,F,20,50,15,
2021,165498745,145691604,1,62,59,M,10,50,59,
2021,166463344,146545846,1,21,18,F,30,50,18,
2021,166463345,146545846,2,22,19,F,30,50,19,
2021,166463346,146545846,3,25,22,M,10,50,22,
2021,168931788,148735407,1,27,24,F,10,50,24,
2021,166463348,146545848,1,32,29,M,10,50,29,
2021,168931810,148735424,0,104,NS,X,99,50,,
2021,166748362,146798594,1,43,40,M,10,50,40,
2021,152192608,133936482,1,47,44,F,10,50,44,00
2021,152192611,133936485,1,54,51,F,10,50,51,00
2021,152195453,133933492,0,104,NS,X,99,50,,
2021,154070777,135609292,0,104,NS,X,99,50,,
2021,154062308,135603530,1,28,25,U,98,50,20,30
2021,152195455,133933494,1,22,19,M,10,50,19,00
2021,152195454,133933493,1,32,29,F,30,50,29,00
2021,154062337,135603557,1,63,60,M,10,50,60,00
2021,166748387,146798617,1,42,39,F,10,50,39,
2021,152214983,133951687,1,33,30,F,10,50,30,00
2021,152214984,133951687,2,39,36,F,10,50,36,00
2021,152195451,133933490,0,104,NS,X,99,50,,
2021,166748358,146798591,1,54,51,M,10,50,51,
2021,154070782,135609296,0,104,NS,X,99,50,,
2021,155182057,136580952,1,27,24,M,10,50,24,
2021,154062320,135603542,1,39,36,M,30,50,36,00
2021,154070781,135609295,0,104,NS,X,99,50,,
2021,152192603,133936478,0,104,NS,X,99,50,,
2021,152192604,133936479,0,104,NS,X,99,50,,
2021,154062334,135603554,1,30,27,M,10,50,27,00
2021,152192601,133936476,1,23,20,M,20,50,20,00
2021,166748389,146798619,1,32,29,M,10,50,29,
2021,154062327,135603548,1,72,69,M,10,50,69,00
2021,154070776,135609291,1,23,20,M,10,50,20,00
2021,166748379,146798610,1,28,25,F,10,50,25,
2021,166748380,146798610,2,56,53,M,10,50,53,
2021,154070783,135609297,1,32,29,F,30,50,29,00
2021,155182101,136580993,1,23,20,M,10,50,20,
2021,166748403,146798633,1,23,20,M,10,50,20,
2021,166748404,146798633,2,24,21,F,10,50,21,
2021,166748405,146798633,3,40,37,M,10,50,37,
2021,166748400,146798630,0,104,NS,X,99,50,,
2021,158771921,139738871,1,41,38,F,10,50,38,
2021,158771922,139738871,2,25,22,M,10,50,22,
2021,158771923,139738871,3,54,51,M,10,50,51,
2021,154070780,135609294,1,25,22,M,10,50,22,00
2021,154062330,135603551,0,104,NS,X,99,50,,
2021,154070779,135609293,2,36,33,M,10,50,33,00
2021,154070778,135609293,1,36,33,M,10,50,33,00
2021,154062326,135603547,0,104,NS,X,99,50,,
2021,153815435,135339648,1,40,37,F,10,50,37,00
2021,155118376,136524427,1,34,31,F,10,50,31,
2021,166748385,146798615,0,104,NS,X,99,50,,
2021,154062331,135603552,1,34,31,M,10,50,31,00
2021,154062332,135603552,2,34,31,M,10,50,31,00
2021,154070769,135609286,1,23,20,F,20,50,20,00
2021,155182097,136580989,1,19,16,F,10,50,16,
2021,155182099,136580991,0,104,NS,X,99,50,,
2021,166748382,146798612,0,104,NS,X,99,50,,
2021,154070773,135609289,1,58,55,M,10,50,55,00
2021,154070774,135609289,2,54,51,F,10,50,51,00
2021,165275744,145493950,1,28,25,M,10,50,25,
2021,154070772,135609288,0,104,NS,X,99,50,,
2021,154070766,135609284,1,18,15,M,10,50,15,00
2021,152560515,134245072,1,21,18,M,10,50,18,00
2021,168219248,148105985,1,40,37,F,10,50,37,
2021,165275741,145493947,1,49,46,M,10,50,46,
2021,153815429,135339643,1,103,00,M,98,50,,
2021,152560514,134245071,1,59,56,M,10,50,56,00
2021,165275742,145493948,1,40,37,M,10,50,37,
2021,154062324,135603545,1,35,32,M,10,50,32,00
2021,153811014,135335798,1,23,20,F,30,50,20,00
2021,153811015,135335799,1,44,41,M,10,50,41,00
2021,155182095,136580987,1,18,15,M,10,50,15,
2021,155182089,136580981,0,104,NS,X,99,50,,
2021,165275745,145493951,1,29,26,M,10,50,26,
2021,154070768,135609285,2,22,19,M,10,50,19,00
2021,154070767,135609285,1,19,16,M,10,50,16,00
2021,157369937,138503292,1,37,34,M,10,50,34,
2021,161676097,142306809,0,104,NS,X,99,50,,
2021,155118375,136524426,1,42,39,M,10,50,39,
2021,157233176,138382918,1,32,29,M,10,50,29,
2021,158665645,139645268,1,41,38,M,10,50,38,
2021,157233174,138382916,1,44,41,M,20,50,41,
2021,157233175,138382917,1,34,31,M,10,50,31,
2021,158665644,139645267,1,23,20,F,20,50,20,
2021,157369938,138503292,2,37,34,M,10,50,34,
2021,155182087,136580979,0,104,NS,X,99,50,,
2021,155182085,136580977,1,29,26,M,10,50,26,
2021,155182096,136580988,1,61,58,M,10,50,58,
2021,155182098,136580990,0,104,NS,X,99,50,,
2021,165547321,145733736,1,28,25,M,10,20,25,
2021,155182094,136580986,1,32,29,M,30,50,29,
2021,155182093,136580985,1,64,61,M,10,50,61,
2021,155182086,136580978,0,104,NS,X,99,50,,
2021,156321089,137583588,1,103,00,M,10,50,,
2021,155182091,136580983,1,36,33,M,10,50,33,
2021,155182083,136580976,1,20,17,F,10,50,17,
2021,155182084,136580976,2,47,44,M,20,50,44,
2021,166748395,146798625,1,27,24,F,10,50,24,
2021,155182076,136580969,1,37,34,M,20,50,34,
2021,158771937,139738884,0,104,NS,X,99,50,,
2021,165275856,145494050,1,29,26,M,10,50,26,
2021,166748397,146798627,0,104,NS,X,99,50,,
2021,166748396,146798626,0,104,NS,X,99,50,,
2021,166748394,146798624,0,104,NS,X,99,50,,
2021,155182075,136580968,0,104,NS,X,99,50,,
2021,155182062,136580956,1,28,25,M,10,50,25,
2021,155182069,136580962,0,104,NS,X,99,50,,
2021,160177884,140984636,0,104,NS,X,99,50,,
2021,158771899,139738853,1,44,41,M,10,50,41,
2021,155182071,136580964,0,104,NS,X,99,50,,
2021,155182074,136580967,1,38,35,M,10,50,35,
2021,155182072,136580965,0,104,NS,X,99,50,,
2021,155182067,136580960,1,41,38,F,10,50,38,
2021,155182065,136580958,1,36,33,F,10,50,33,
2021,155182061,136580955,0,104,NS,X,99,50,,
2021,156321115,137583608,0,104,NS,X,99,50,,
2021,156321116,137583609,1,53,50,M,30,50,50,
2021,161676091,142306807,1,24,21,F,10,50,21,
2021,161676092,142306807,2,25,22,M,10,50,22,
2021,161676093,142306807,3,26,23,M,10,50,23,
2021,161676094,142306807,4,28,25,M,10,50,25,
2021,161676095,142306807,5,37,34,F,10,50,34,
2021,156321117,137583609,2,52,49,F,10,50,49,
2021,155182063,136580957,1,24,21,F,10,50,21,
2021,155182064,136580957,2,44,41,F,10,50,41,
2021,166748411,146798639,1,40,37,F,10,50,37,
2021,157369999,138503343,0,104,NS,X,99,50,,
2021,155182060,136580954,1,28,25,M,10,50,25,
2021,166754216,146803785,1,21,18,M,40,50,18,
2021,160529423,141294273,0,104,NS,X,99,50,,
2021,160529421,141294272,1,26,23,F,10,50,23,
2021,160529422,141294272,2,26,23,F,10,50,23,
2021,170935514,150507226,1,46,43,F,10,50,43,
2021,166748413,146798641,1,50,47,F,10,50,47,
2021,165275766,145493970,1,48,45,M,10,50,45,
2021,166748474,146798696,1,48,45,M,10,50,45,
2021,156326755,137588641,1,38,35,F,10,50,35,
2021,156321113,137583607,1,34,31,F,10,50,31,
2021,156321114,137583607,2,40,37,F,10,50,37,
2021,156321110,137583605,1,34,31,M,10,50,31,
2021,156321111,137583606,1,37,34,M,10,50,34,
2021,156321112,137583606,2,32,29,F,10,50,29,
2021,161111453,141808621,1,68,65,M,10,50,65,
2021,161676096,142306808,1,36,33,F,10,50,33,
2021,160529424,141294274,0,104,NS,X,99,50,,
2021,156321101,137583599,1,37,34,M,10,50,34,
2021,156321102,137583599,2,42,39,M,10,50,39,
2021,161111454,141808622,1,49,46,M,20,50,46,
2021,161111455,141808622,2,68,65,M,10,50,65,
2021,156321106,137583603,1,35,32,F,10,50,32,
2021,156321107,137583603,2,35,32,F,10,50,32,
2021,156321099,137583597,0,104,NS,X,99,50,,
2021,160177882,140984635,1,25,22,M,10,50,22,
2021,160177883,140984635,2,24,21,M,10,50,21,
2021,165275748,145493954,0,104,NS,X,99,50,,
2021,165275749,145493955,1,68,65,M,10,50,65,
2021,157373818,138506678,1,16,13,M,10,50,13,
2021,157373819,138506678,2,16,13,M,10,50,13,
2021,156321091,137583590,1,18,15,M,10,50,15,
2021,157369997,138503341,1,41,38,M,10,50,38,
2021,169942014,149624864,1,30,27,M,10,50,27,
2021,169942015,149624864,2,44,41,M,10,50,41,
2021,168219239,148105978,1,70,67,M,10,50,67,
2021,168219240,148105978,2,23,20,F,10,50,20,
2021,161676087,142306804,1,38,35,F,10,50,35,
2021,161676088,142306805,0,104,NS,X,99,50,,
2021,162205855,142773611,0,104,NS,X,99,50,,
2021,162205854,142773610,1,39,36,F,20,50,36,
2021,168219238,148105977,1,34,31,F,10,50,31,
2021,164981405,145234710,0,104,NS,X,99,50,,
2021,162205853,142773609,1,54,51,M,10,50,51,
2021,156321088,137583587,1,20,17,M,10,50,17,
2021,160177921,140984661,1,61,58,M,10,50,58,
2021,156321085,137583585,1,59,56,M,20,50,56,
2021,156321086,137583585,2,40,37,F,10,50,37,
2021,156321093,137583592,1,33,30,M,10,50,30,
2021,156321090,137583589,0,104,NS,X,99,50,,
2021,165275746,145493952,1,37,34,M,10,50,34,
2021,164690201,144973719,1,16,13,M,10,50,13,
2021,157373846,138506699,1,39,36,M,10,50,36,
2021,158771900,139738854,1,37,34,M,10,50,34,
2021,158771901,139738854,2,55,52,M,10,50,52,
2021,158771902,139738854,3,46,43,F,10,50,43,
2021,157373849,138506702,1,30,27,M,30,50,27,
2021,157373850,138506702,2,29,26,F,30,50,26,
2021,160177892,140984640,1,47,44,M,10,50,44,
2021,160177893,140984640,2,28,25,M,10,50,25,
2021,160177894,140984640,3,32,29,F,10,50,29,
2021,157373840,138506694,0,104,NS,X,99,50,,
2021,165275751,145493957,1,20,17,M,10,50,17,
2021,165275752,145493958,1,21,18,M,10,50,18,
2021,158771906,139738857,1,43,40,M,10,50,40,
2021,157373839,138506693,0,104,NS,X,99,50,,
2021,157373837,138506692,1,43,40,F,10,50,40,
2021,157373838,138506692,2,19,16,M,10,50,16,
2021,157373847,138506700,1,45,42,M,30,50,42,
2021,157373844,138506697,1,22,19,M,20,50,19,
2021,158771903,139738855,0,104,NS,X,99,50,,
2021,157373841,138506695,1,15,12,M,10,50,12,
2021,157373842,138506695,2,15,12,M,40,50,12,
2021,157373843,138506696,1,14,11,M,10,50,11,
2021,166748421,146798647,1,23,20,F,10,50,20,
2021,168219241,148105979,0,104,NS,X,99,50,,
2021,168219246,148105983,1,36,33,M,10,50,33,
2021,164690200,144973718,1,46,43,F,10,50,43,
2021,158771904,139738856,1,62,59,M,10,50,59,
2021,169942173,149624998,1,16,13,M,10,50,13,
2021,158771905,139738856,2,39,36,F,10,50,36,
2021,164981402,145234708,1,27,24,F,10,50,24,
2021,157373836,138506691,1,43,40,F,10,50,40,
2021,164981403,145234708,2,27,24,F,10,50,24,
2021,157373829,138506686,1,68,65,M,10,50,65,
2021,158771944,139738889,1,25,22,M,10,50,22,
2021,160177885,140984637,1,49,46,M,20,50,46,
2021,160177886,140984637,2,68,65,M,10,50,65,
2021,166748416,146798644,1,29,26,F,10,50,26,
2021,166748417,146798644,2,26,23,F,10,50,23,
2021,166748418,146798644,3,32,29,F,30,50,29,
2021,170617051,150223815,1,58,55,F,10,50,55,
2021,157373827,138506684,1,26,23,F,10,50,23,
2021,157373553,138506440,0,104,NS,X,99,50,,
2021,165275750,145493956,0,104,NS,X,99,50,,
2021,157373825,138506682,1,54,51,F,10,50,51,
2021,165415133,145617262,1,22,19,M,10,50,19,
2021,157373555,138506442,0,104,NS,X,99,50,,
2021,165415132,145617261,0,104,NS,X,99,50,,
2021,158771941,139738887,1,24,21,M,10,50,21,
2021,157373820,138506679,1,49,46,M,10,50,46,
2021,157373554,138506441,1,19,16,M,10,50,16,
2021,157373556,138506443,1,19,16,F,10,50,16,
2021,160177890,140984639,1,32,29,F,30,50,29,
2021,160177891,140984639,2,23,20,F,98,50,15,25
2021,158771925,139738873,0,104,NS,X,99,50,,
2021,158771935,139738882,1,20,17,M,10,50,17,
2021,158771942,139738888,1,32,29,M,10,50,29,
2021,158771943,139738888,2,33,30,F,10,50,30,
2021,158771929,139738876,0,104,NS,X,99,50,,
2021,158771936,139738883,1,25,22,M,10,50,22,
2021,158771938,139738885,1,62,59,M,10,50,59,
2021,161111587,141808733,1,18,15,M,10,50,15,
2021,158771930,139738877,1,50,47,M,10,50,47,
2021,158771934,139738881,1,49,46,M,20,50,46,
2021,158771928,139738875,1,28,25,F,10,50,25,
2021,158771932,139738879,1,29,26,M,10,50,26,
2021,158771931,139738878,0,104,NS,X,99,50,,
2021,158771933,139738880,1,46,43,M,30,50,43,
2021,158771926,139738874,1,62,59,M,10,50,59,
2021,158771927,139738874,2,39,36,F,10,50,36,
2021,158771917,139738867,0,104,NS,X,99,50,,
2021,158771919,139738869,1,32,29,F,30,50,29,
2021,158771924,139738872,1,68,65,M,10,50,65,
2021,168764311,148587733,1,27,24,F,10,50,24,
2021,166487049,146566434,1,26,23,M,10,50,23,
2021,168219242,148105980,0,104,NS,X,99,50,,
2021,168219245,148105982,1,17,14,M,10,50,14,
2021,166487048,146566433,1,32,29,M,20,50,29,
2021,155061572,136475240,1,36,33,M,10,50,33,
2021,155061573,136475241,1,33,30,M,10,50,30,
2021,155061570,136475238,1,37,34,F,10,50,34,
2021,155061569,136475237,1,53,50,F,10,50,50,
2021,155061568,136475236,1,35,32,F,10,50,32,
2021,155061565,136475233,1,32,29,M,10,50,29,
2021,155061567,136475235,1,33,30,M,10,50,30,
2021,155061566,136475234,1,21,18,M,10,50,18,
2021,155061564,136475232,1,36,33,M,10,50,33,
2021,155061571,136475239,1,49,46,M,10,50,46,
2021,155061574,136475242,1,41,38,F,10,50,38,
2021,155061575,136475243,1,51,48,F,30,50,48,
2021,157258876,138405510,1,26,23,M,10,50,23,
2021,157258882,138405516,1,39,36,M,10,50,36,
2021,157258879,138405513,1,67,64,M,10,50,64,
2021,157258883,138405517,1,29,26,F,10,50,26,
2021,157258881,138405515,1,40,37,M,10,50,37,
2021,157258880,138405514,1,38,35,F,10,50,35,
2021,158771918,139738868,1,39,36,F,10,50,36,
2021,165275754,145493960,0,104,NS,X,99,50,,
2021,158771912,139738862,0,104,NS,X,99,50,,
2021,158771913,139738863,0,104,NS,X,99,50,,
2021,166748443,146798669,1,38,35,M,98,50,30,40
2021,166748444,146798669,2,38,35,M,98,50,30,40
2021,158771916,139738866,1,27,24,F,10,50,24,
2021,158771914,139738864,1,36,33,F,10,50,33,
2021,158771915,139738865,1,31,28,M,30,50,28,
2021,161111468,141808634,1,41,38,M,10,50,38,
2021,159536714,140417026,1,19,16,F,10,50,16,
2021,159536717,140417029,1,18,15,M,10,50,15,
2021,159536715,140417027,1,40,37,M,10,50,37,
2021,160177929,140984668,1,28,25,M,10,50,25,
2021,160177902,140984648,1,22,19,M,10,50,19,
2021,160177903,140984648,2,45,42,M,10,50,42,
2021,160177904,140984648,3,67,64,M,98,50,64,
2021,165275758,145493964,1,41,38,F,10,50,38,
2021,165275759,145493964,2,44,41,M,10,50,41,
2021,160177931,140984670,1,35,32,M,10,50,32,
2021,161111467,141808633,1,22,19,M,10,50,19,
2021,160177925,140984664,1,14,11,M,10,50,11,
2021,166748468,146798690,1,37,34,M,10,50,34,
2021,165275760,145493965,1,36,33,M,10,50,33,
2021,160177920,140984660,1,14,11,M,10,50,11,
2021,160177917,140984657,0,104,NS,X,99,50,,
2021,166748465,146798687,1,38,35,M,30,50,35,
2021,160177913,140984653,0,104,NS,X,99,50,,
2021,160177914,140984654,0,104,NS,X,99,50,,
2021,161111619,141808760,0,104,NS,X,99,50,,
2021,163042262,143524844,1,23,20,M,10,50,20,
2021,162093427,142677351,1,43,40,M,10,50,40,
2021,160177906,140984650,1,38,35,F,10,50,35,
2021,160177907,140984650,2,39,36,M,30,50,36,
2021,160177908,140984650,3,40,37,M,10,50,37,
2021,160177909,140984650,4,41,38,F,10,50,38,
2021,160177910,140984650,5,39,36,M,10,50,36,
2021,161111600,141808743,1,23,20,M,10,50,20,
2021,161111601,141808743,2,103,00,F,98,50,,
2021,161111604,141808746,1,29,26,M,10,50,26,
2021,161111605,141808746,2,37,34,M,10,50,34,
2021,165275757,145493963,0,104,NS,X,99,50,,
2021,160177901,140984647,1,32,29,F,30,50,29,
2021,161111616,141808757,0,104,NS,X,99,50,,
2021,165275755,145493961,1,62,59,M,10,50,59,
2021,160177915,140984655,0,104,NS,X,99,50,,
2021,168764312,148587734,1,29,26,M,10,50,26,
2021,162093426,142677350,1,33,30,M,30,50,30,
2021,162093425,142677349,1,55,52,M,10,50,52,
2021,162093428,142677352,1,31,28,F,10,50,28,
2021,165275771,145493975,0,104,NS,X,99,50,,
2021,161111607,141808748,1,32,29,F,10,50,29,
2021,166748480,146798702,0,104,NS,X,99,50,,
2021,161111621,141808762,1,42,39,M,30,50,39,
2021,162723961,143237540,0,104,NS,X,99,50,,
2021,168767231,148590220,1,41,38,M,10,50,38,
2021,168767238,148590227,1,38,35,M,10,50,35,
2021,168767236,148590225,1,23,20,M,10,50,20,
2021,168767232,148590221,1,41,38,M,10,50,38,
2021,165275763,145493967,1,40,37,M,98,50,37,
2021,160177900,140984646,1,20,17,M,10,50,17,
2021,165275768,145493972,0,104,NS,X,99,50,,
2021,165275770,145493974,1,26,23,F,10,50,23,
2021,165275753,145493959,0,104,NS,X,99,50,,
2021,162723989,143237563,1,39,36,F,10,50,36,
2021,168767233,148590222,1,62,59,F,10,50,59,
2021,162723990,143237563,2,62,59,M,10,50,59,
2021,166748483,146798705,0,104,NS,X,99,50,,
2021,161111620,141808761,0,104,NS,X,99,50,,
2021,161111617,141808758,0,104,NS,X,99,50,,
2021,161111613,141808754,0,104,NS,X,99,50,,
2021,165275769,145493973,0,104,NS,X,99,50,,
2021,161111612,141808753,0,104,NS,X,99,50,,
2021,161111571,141808720,1,43,40,M,10,50,40,
2021,161111572,141808720,2,60,57,F,10,50,57,
2021,162723962,143237541,0,104,NS,X,99,50,,
2021,162723988,143237562,0,104,NS,X,99,50,,
2021,161111606,141808747,0,104,NS,X,99,50,,
2021,161111570,141808719,0,104,NS,X,99,50,,
2021,165275767,145493971,1,33,30,F,10,50,30,
2021,166748477,146798699,1,24,21,M,20,50,21,
2021,168764313,148587735,1,41,38,F,10,50,38,
2021,163888663,144269970,1,43,40,F,98,50,30,50
2021,164776595,145052035,0,104,NS,X,99,50,,
2021,161111595,141808739,1,70,67,M,10,50,67,
2021,161111596,141808739,2,63,60,F,10,50,60,
2021,161111593,141808737,1,39,36,M,10,50,36,
2021,161111591,141808736,1,33,30,M,10,50,30,
2021,161111592,141808736,2,33,30,M,10,50,30,
2021,154197000,135714777,1,16,13,F,10,50,13,00
2021,166748471,146798693,1,35,32,M,10,50,32,
2021,161111589,141808735,1,62,59,M,10,50,59,
2021,161111590,141808735,2,39,36,F,10,50,36,
2021,161111583,141808730,1,46,43,F,10,50,43,
2021,161111584,141808730,2,56,53,M,10,50,53,
2021,166748523,146798744,0,104,NS,X,99,50,,
2021,165275761,145493966,1,48,45,M,10,50,45,
2021,165275762,145493966,2,48,45,M,10,50,45,
2021,161111580,141808727,0,104,NS,X,99,50,,
2021,154197002,135714779,1,16,13,M,10,50,13,00
2021,161111574,141808722,0,104,NS,X,99,50,,
2021,154197001,135714778,0,104,NS,X,99,50,,
2021,161111582,141808729,1,15,12,F,10,50,12,
2021,162723960,143237539,1,29,26,F,10,50,26,
2021,163888674,144269979,1,21,18,M,10,50,18,
2021,161111588,141808734,1,103,00,M,98,50,,
2021,168764334,148587750,1,40,37,M,10,50,37,
2021,168764335,148587750,2,42,39,M,10,50,39,
2021,166753217,146802908,0,104,NS,X,99,50,,
2021,170529874,150148879,1,25,22,M,30,50,22,
2021,170529870,150148876,1,38,35,M,30,50,35,
2021,160206951,141009708,0,104,NS,X,99,50,,
2021,160206950,141009707,1,34,31,M,30,50,31,
2021,161299789,141975350,1,61,58,F,30,50,58,
2021,162723993,143237566,1,32,29,M,10,50,29,
2021,165900775,146045728,0,104,NS,X,99,50,,
2021,163888677,144269981,0,104,NS,X,99,50,,
2021,166748618,146798832,1,47,44,M,10,50,44,
2021,169673894,149386926,1,38,35,M,30,50,35,
2021,165900776,146045729,1,19,16,M,30,50,16,
2021,166748619,146798832,2,43,40,F,10,50,40,
2021,162723983,143237558,0,104,NS,X,99,50,,
2021,161111568,141808717,1,30,27,F,30,50,27,
2021,166754201,146803773,0,104,NS,X,99,50,,
2021,170529879,150148883,1,54,51,M,30,50,51,
2021,166748516,146798738,1,47,44,M,10,50,44,
2021,162723984,143237559,1,47,44,M,10,50,44,
2021,162723980,143237556,0,104,NS,X,99,50,,
2021,162723970,143237548,0,104,NS,X,99,50,,
2021,168764314,148587736,1,44,41,F,10,50,41,
2021,168764315,148587736,2,44,41,F,10,50,41,
2021,163888682,144269986,1,39,36,M,40,50,36,
2021,162723977,143237554,1,62,59,M,10,50,59,
2021,162723978,143237554,2,39,36,F,10,50,36,
2021,162723976,143237553,0,104,NS,X,99,50,,
2021,162723975,143237552,1,39,36,F,10,50,36,
2021,162723974,143237551,1,33,30,M,10,50,30,
2021,162723981,143237557,1,39,36,F,10,50,36,
2021,162723982,143237557,2,62,59,M,10,50,59,
2021,166748513,146798735,0,104,NS,X,99,50,,
2021,162929930,143422260,0,104,NS,X,99,50,,
2021,169673896,149386928,1,41,38,M,30,50,38,
2021,166754243,146803809,1,51,48,M,10,50,48,
2021,162723968,143237546,1,43,40,M,10,50,40,
2021,166748555,146798775,0,104,NS,X,99,50,,
2021,166748511,146798733,1,38,35,M,30,50,35,
2021,163888671,144269977,0,104,NS,X,99,50,,
2021,166748505,146798727,0,104,NS,X,99,50,,
2021,163888655,144269963,1,61,58,M,20,50,58,
2021,163888656,144269963,2,61,58,M,10,50,58,
2021,166748508,146798730,1,47,44,M,10,50,44,
2021,163888675,144269980,1,15,12,F,10,50,12,
2021,163888676,144269980,2,37,34,M,10,50,34,
2021,166748558,146798778,1,35,32,M,10,50,32,
2021,166748623,146798836,1,28,25,F,10,50,21,30
2021,166748624,146798836,2,38,35,M,10,50,30,40
